created_at,id,name,public_metrics_followers_count,public_metrics_following_count,public_metrics_listed_count,public_metrics_tweet_count,username
2009-04-21 17:47:53+00:00,33978449,Jillian Barberie,288353,7394,2662,48843,askjillian
2010-11-25 20:22:06+00:00,219764199,Thee Sofie Brown,1478,5002,9,45631,sofiebrown10
2013-03-23 23:30:39+00:00,1292836476,REAL PLAYER ABHINAV,575,0,0,21881,BeingMyself_7
2018-10-26 13:00:27+00:00,1055806360946987008,Karen Lee Arthmann 🍎☮️,380,870,3,31068,ArthmannLee
2013-07-16 16:43:53+00:00,1598812760,Sharon Dennis,7419,6992,335,1172037,sddphoto
2018-11-26 10:14:52+00:00,1066998715666305024,ًvicc OLA DAY.,2462,1693,88,77257,kochliwoscii
2015-10-27 14:16:02+00:00,4053937222,Nicky Wood,126,77,0,2225,NastyNaslund
2009-08-12 01:52:00+00:00,64898343,Steve Ross,1763,4078,67,37304,slross58
2019-08-12 18:48:54+00:00,1160986534084063232,sam is THEE archon collector,248,199,18,39022,xinyanluver
2014-06-23 00:13:28+00:00,2583003198,Abia Khan,366,522,2,3637,AbiaSKhan
2018-12-04 14:28:12+00:00,1069961573530300416,sky⁷🃏,24,329,0,19442,IoveIyknjs
2010-10-14 15:50:21+00:00,202679660,Jason Worlledge,838,1277,11,6872,worlledge
2020-02-23 08:17:55+00:00,1231493280799449088,MJ,200,128,0,33842,lisamainbtch
2010-04-07 06:13:56+00:00,130410158,Alhaja Dollaz,453,437,2,39328,mrsjamesbond
2019-06-03 09:05:29+00:00,1135472562358673408,ICookGood ◇,3821,3614,3,57352,MossWalker1
2015-01-16 00:16:29+00:00,2984825059,Nat Carolina,366,1179,6,54843,NovaNat1921
2011-06-03 15:24:36+00:00,310329386,Cpag001,915,1267,2,101212,cpag001
2010-08-18 22:40:45+00:00,180135400,The Real Atheology Podcast,12244,170,202,56462,RealAtheology
2010-11-27 16:45:55+00:00,220386439,Minty L,2394,475,13,36541,MazementC
2019-09-24 17:45:29+00:00,1176553187148541952,CA Karthik Nag,52,2,0,4121,Karthik48735332
2009-07-15 02:18:19+00:00,56894737,Cap,854,1627,14,73638,Cap___17
2016-07-04 23:05:34+00:00,750103286733152257,Marjorie Baudry,160,382,1,26718,Quelle111Merde
2013-12-30 17:27:46+00:00,2269178125,Dan,514,474,7,72951,DACrookster
2011-09-17 05:37:49+00:00,374915140,Dante Bonaccorso,78,70,1,1789,KillerWhale907
2017-06-05 09:05:23+00:00,871654170675335169,acyiqeb,39,152,0,2386,acyiqeb
2014-10-30 21:04:59+00:00,2883843686,Sari,6381,5793,569,113877,SMCADMAN
